plan_key,supplier,plan_name,meter_type,tariff_variant,hour,unit_rate_c_kwh,unit_rate_eur_kwh,rate_type,standing_charge_urban,standing_charge_rural,standing_charge_nightstorage,standing_charge_period,standing_charge_includes_vat,vat_included,vat_rate,weekendfree_start_time,weekendfree_end_time,nightstorage_start,nightstorage_end,nightstorage_rate,welcome_bonus,currency,rate_unit,has_feed_in_tariff,feed_in_type,feed_in_rate_c_kwh,reversion_tariff_name,source_verified,human_verified,rate_notes,tariff_url,website_url,source_retrieved_at,created_at,last_checked_at
Electric Ireland | Home Electric+ Night Boost | Smart Meter (SST) | promo,Electric Ireland,Home Electric+ Night Boost ,Smart Meter (SST),promo,4,16.93,0.1693,night_boost,328.58,400.48,,yearly,True,True,9,,,,,,,EUR,c/kWh,False,,,Standard Tariff,True,True,Day 08:00–23:00 ; Night 23:00–08:00 ; Night Boost 02:00–04:00 ; 5.5% unit rate discount; smart meter required; new customers only.,https://www.electricireland.ie/switch/new-customer/price-plans?priceType=E,https://www.electricireland.ie,2026-03-11,2026-03-11,2026-04-08
Electric Ireland | Home Electric+ Night Boost | Smart Meter (SST) | promo,Electric Ireland,Home Electric+ Night Boost ,Smart Meter (SST),promo,5,16.93,0.1693,night_boost,328.58,400.48,,yearly,True,True,9,,,,,,,EUR,c/kWh,False,,,Standard Tariff,True,True,Day 08:00–23:00 ; Night 23:00–08:00 ; Night Boost 02:00–04:00 ; 5.5% unit rate discount; smart meter required; new customers only.,https://www.electricireland.ie/switch/new-customer/price-plans?priceType=E,https://www.electricireland.ie,2026-03-11,2026-03-11,2026-04-08
Electric Ireland | Home Electric+ Night Boost | Smart Meter (SST) | promo,Electric Ireland,Home Electric+ Night Boost ,Smart Meter (SST),promo,6,16.93,0.1693,night_boost,328.58,400.48,,yearly,True,True,9,,,,,,,EUR,c/kWh,False,,,Standard Tariff,True,True,Day 08:00–23:00 ; Night 23:00–08:00 ; Night Boost 02:00–04:00 ; 5.5% unit rate discount; smart meter required; new customers only.,https://www.electricireland.ie/switch/new-customer/price-plans?priceType=E,https://www.electricireland.ie,2026-03-11,2026-03-11,2026-04-08
Electric Ireland | Home Electric+ Night Boost | Smart Meter (SST) | promo,Electric Ireland,Home Electric+ Night Boost ,Smart Meter (SST),promo,7,16.93,0.1693,night_boost,328.58,400.48,,yearly,True,True,9,,,,,,,EUR,c/kWh,False,,,Standard Tariff,True,True,Day 08:00–23:00 ; Night 23:00–08:00 ; Night Boost 02:00–04:00 ; 5.5% unit rate discount; smart meter required; new customers only.,https://www.electricireland.ie/switch/new-customer/price-plans?priceType=E,https://www.electricireland.ie,2026-03-11,2026-03-11,2026-04-08
Electric Ireland | Home Electric+ Night Boost | Smart Meter (SST) | promo,Electric Ireland,Home Electric+ Night Boost ,Smart Meter (SST),promo,8,34.34,0.34340000000000004,night_boost,328.58,400.48,,yearly,True,True,9,,,,,,,EUR,c/kWh,False,,,Standard Tariff,True,True,Day 08:00–23:00 ; Night 23:00–08:00 ; Night Boost 02:00–04:00 ; 5.5% unit rate discount; smart meter required; new customers only.,https://www.electricireland.ie/switch/new-customer/price-plans?priceType=E,https://www.electricireland.ie,2026-03-11,2026-03-11,2026-04-08
Electric Ireland | Home Electric+ Night Boost | Smart Meter (SST) | promo,Electric Ireland,Home Electric+ Night Boost ,Smart Meter (SST),promo,9,34.34,0.34340000000000004,night_boost,328.58,400.48,,yearly,True,True,9,,,,,,,EUR,c/kWh,False,,,Standard Tariff,True,True,Day 08:00–23:00 ; Night 23:00–08:00 ; Night Boost 02:00–04:00 ; 5.5% unit rate discount; smart meter required; new customers only.,https://www.electricireland.ie/switch/new-customer/price-plans?priceType=E,https://www.electricireland.ie,2026-03-11,2026-03-11,2026-04-08
Electric Ireland | Home Electric+ Night Boost | Smart Meter (SST) | promo,Electric Ireland,Home Electric+ Night Boost ,Smart Meter (SST),promo,10,34.34,0.34340000000000004,night_boost,328.58,400.48,,yearly,True,True,9,,,,,,,EUR,c/kWh,False,,,Standard Tariff,True,True,Day 08:00–23:00 ; Night 23:00–08:00 ; Night Boost 02:00–04:00 ; 5.5% unit rate discount; smart meter required; new customers only.,https://www.electricireland.ie/switch/new-customer/price-plans?priceType=E,https://www.electricireland.ie,2026-03-11,2026-03-11,2026-04-08
Electric Ireland | Home Electric+ Night Boost | Smart Meter (SST) | promo,Electric Ireland,Home Electric+ Night Boost ,Smart Meter (SST),promo,11,34.34,0.34340000000000004,night_boost,328.58,400.48,,yearly,True,True,9,,,,,,,EUR,c/kWh,False,,,Standard Tariff,True,True,Day 08:00–23:00 ; Night 23:00–08:00 ; Night Boost 02:00–04:00 ; 5.5% unit rate discount; smart meter required; new customers only.,https://www.electricireland.ie/switch/new-customer/price-plans?priceType=E,https://www.electricireland.ie,2026-03-11,2026-03-11,2026-04-08
Electric Ireland | Home Electric+ Night Boost | Smart Meter (SST) | promo,Electric Ireland,Home Electric+ Night Boost ,Smart Meter (SST),promo,12,34.34,0.34340000000000004,night_boost,328.58,400.48,,yearly,True,True,9,,,,,,,EUR,c/kWh,False,,,Standard Tariff,True,True,Day 08:00–23:00 ; Night 23:00–08:00 ; Night Boost 02:00–04:00 ; 5.5% unit rate discount; smart meter required; new customers only.,https://www.electricireland.ie/switch/new-customer/price-plans?priceType=E,https://www.electricireland.ie,2026-03-11,2026-03-11,2026-04-08
Electric Ireland | Home Electric+ Night Boost | Smart Meter (SST) | promo,Electric Ireland,Home Electric+ Night Boost ,Smart Meter (SST),promo,13,34.34,0.34340000000000004,night_boost,328.58,400.48,,yearly,True,True,9,,,,,,,EUR,c/kWh,False,,,Standard Tariff,True,True,Day 08:00–23:00 ; Night 23:00–08:00 ; Night Boost 02:00–04:00 ; 5.5% unit rate discount; smart meter required; new customers only.,https://www.electricireland.ie/switch/new-customer/price-plans?priceType=E,https://www.electricireland.ie,2026-03-11,2026-03-11,2026-04-08
Electric Ireland | Home Electric+ Night Boost | Smart Meter (SST) | promo,Electric Ireland,Home Electric+ Night Boost ,Smart Meter (SST),promo,14,34.34,0.34340000000000004,night_boost,328.58,400.48,,yearly,True,True,9,,,,,,,EUR,c/kWh,False,,,Standard Tariff,True,True,Day 08:00–23:00 ; Night 23:00–08:00 ; Night Boost 02:00–04:00 ; 5.5% unit rate discount; smart meter required; new customers only.,https://www.electricireland.ie/switch/new-customer/price-plans?priceType=E,https://www.electricireland.ie,2026-03-11,2026-03-11,2026-04-08
Electric Ireland | Home Electric+ Night Boost | Smart Meter (SST) | promo,Electric Ireland,Home Electric+ Night Boost ,Smart Meter (SST),promo,15,34.34,0.34340000000000004,night_boost,328.58,400.48,,yearly,True,True,9,,,,,,,EUR,c/kWh,False,,,Standard Tariff,True,True,Day 08:00–23:00 ; Night 23:00–08:00 ; Night Boost 02:00–04:00 ; 5.5% unit rate discount; smart meter required; new customers only.,https://www.electricireland.ie/switch/new-customer/price-plans?priceType=E,https://www.electricireland.ie,2026-03-11,2026-03-11,2026-04-08
Electric Ireland | Home Electric+ Night Boost | Smart Meter (SST) | promo,Electric Ireland,Home Electric+ Night Boost ,Smart Meter (SST),promo,16,34.34,0.34340000000000004,night_boost,328.58,400.48,,yearly,True,True,9,,,,,,,EUR,c/kWh,False,,,Standard Tariff,True,True,Day 08:00–23:00 ; Night 23:00–08:00 ; Night Boost 02:00–04:00 ; 5.5% unit rate discount; smart meter required; new customers only.,https://www.electricireland.ie/switch/new-customer/price-plans?priceType=E,https://www.electricireland.ie,2026-03-11,2026-03-11,2026-04-08
Electric Ireland | Home Electric+ Night Boost | Smart Meter (SST) | promo,Electric Ireland,Home Electric+ Night Boost ,Smart Meter (SST),promo,17,34.34,0.34340000000000004,night_boost,328.58,400.48,,yearly,True,True,9,,,,,,,EUR,c/kWh,False,,,Standard Tariff,True,True,Day 08:00–23:00 ; Night 23:00–08:00 ; Night Boost 02:00–04:00 ; 5.5% unit rate discount; smart meter required; new customers only.,https://www.electricireland.ie/switch/new-customer/price-plans?priceType=E,https://www.electricireland.ie,2026-03-11,2026-03-11,2026-04-08
Electric Ireland | Home Electric+ Night Boost | Smart Meter (SST) | promo,Electric Ireland,Home Electric+ Night Boost ,Smart Meter (SST),promo,18,34.34,0.34340000000000004,night_boost,328.58,400.48,,yearly,True,True,9,,,,,,,EUR,c/kWh,False,,,Standard Tariff,True,True,Day 08:00–23:00 ; Night 23:00–08:00 ; Night Boost 02:00–04:00 ; 5.5% unit rate discount; smart meter required; new customers only.,https://www.electricireland.ie/switch/new-customer/price-plans?priceType=E,https://www.electricireland.ie,2026-03-11,2026-03-11,2026-04-08
Electric Ireland | Home Electric+ Night Boost | Smart Meter (SST) | promo,Electric Ireland,Home Electric+ Night Boost ,Smart Meter (SST),promo,19,34.34,0.34340000000000004,night_boost,328.58,400.48,,yearly,True,True,9,,,,,,,EUR,c/kWh,False,,,Standard Tariff,True,True,Day 08:00–23:00 ; Night 23:00–08:00 ; Night Boost 02:00–04:00 ; 5.5% unit rate discount; smart meter required; new customers only.,https://www.electricireland.ie/switch/new-customer/price-plans?priceType=E,https://www.electricireland.ie,2026-03-11,2026-03-11,2026-04-08
Electric Ireland | Home Electric+ Night Boost | Smart Meter (SST) | promo,Electric Ireland,Home Electric+ Night Boost ,Smart Meter (SST),promo,20,34.34,0.34340000000000004,night_boost,328.58,400.48,,yearly,True,True,9,,,,,,,EUR,c/kWh,False,,,Standard Tariff,True,True,Day 08:00–23:00 ; Night 23:00–08:00 ; Night Boost 02:00–04:00 ; 5.5% unit rate discount; smart meter required; new customers only.,https://www.electricireland.ie/switch/new-customer/price-plans?priceType=E,https://www.electricireland.ie,2026-03-11,2026-03-11,2026-04-08
Electric Ireland | Home Electric+ Night Boost | Smart Meter (SST) | promo,Electric Ireland,Home Electric+ Night Boost ,Smart Meter (SST),promo,21,34.34,0.34340000000000004,night_boost,328.58,400.48,,yearly,True,True,9,,,,,,,EUR,c/kWh,False,,,Standard Tariff,True,True,Day 08:00–23:00 ; Night 23:00–08:00 ; Night Boost 02:00–04:00 ; 5.5% unit rate discount; smart meter required; new customers only.,https://www.electricireland.ie/switch/new-customer/price-plans?priceType=E,https://www.electricireland.ie,2026-03-11,2026-03-11,2026-04-08
Electric Ireland | Home Electric+ Night Boost | Smart Meter (SST) | promo,Electric Ireland,Home Electric+ Night Boost ,Smart Meter (SST),promo,22,34.34,0.34340000000000004,night_boost,328.58,400.48,,yearly,True,True,9,,,,,,,EUR,c/kWh,False,,,Standard Tariff,True,True,Day 08:00–23:00 ; Night 23:00–08:00 ; Night Boost 02:00–04:00 ; 5.5% unit rate discount; smart meter required; new customers only.,https://www.electricireland.ie/switch/new-customer/price-plans?priceType=E,https://www.electricireland.ie,2026-03-11,2026-03-11,2026-04-08
Electric Ireland | Home Electric+ Night Boost | Smart Meter (SST) | promo,Electric Ireland,Home Electric+ Night Boost ,Smart Meter (SST),promo,23,16.93,0.1693,night_boost,328.58,400.48,,yearly,True,True,9,,,,,,,EUR,c/kWh,False,,,Standard Tariff,True,True,Day 08:00–23:00 ; Night 23:00–08:00 ; Night Boost 02:00–04:00 ; 5.5% unit rate discount; smart meter required; new customers only.,https://www.electricireland.ie/switch/new-customer/price-plans?priceType=E,https://www.electricireland.ie,2026-03-11,2026-03-11,2026-04-08
Electric Ireland | Home Electric+ Weekender 5.5% | Smart Meter (SST) | post_promo,Electric Ireland,Home Electric+ Weekender 5.5%,Smart Meter (SST),post_promo,0,37.35,0.3735,free_weekend,250.77,314.98,,yearly,True,True,9,08:00:00,23:00:00,,,,,EUR,c/kWh,False,,,Standard Tariff,True,True,Standard rate 24h (37.35c/kWh); Free electricity Saturdays or Sundays 08:00–23:00. Home Electric + Weekender Post Promo rates.,https://www.electricireland.ie/switch/new-customer/price-plans?priceType=E,https://www.electricireland.ie,2026-03-11,2026-03-11,2026-04-08
Electric Ireland | Home Electric+ Weekender 5.5% | Smart Meter (SST) | post_promo,Electric Ireland,Home Electric+ Weekender 5.5%,Smart Meter (SST),post_promo,1,37.35,0.3735,free_weekend,250.77,314.98,,yearly,True,True,9,08:00:00,23:00:00,,,,,EUR,c/kWh,False,,,Standard Tariff,True,True,Standard rate 24h (37.35c/kWh); Free electricity Saturdays or Sundays 08:00–23:00. Home Electric + Weekender Post Promo rates.,https://www.electricireland.ie/switch/new-customer/price-plans?priceType=E,https://www.electricireland.ie,2026-03-11,2026-03-11,2026-04-08
Electric Ireland | Home Electric+ Weekender 5.5% | Smart Meter (SST) | post_promo,Electric Ireland,Home Electric+ Weekender 5.5%,Smart Meter (SST),post_promo,2,37.35,0.3735,free_weekend,250.77,314.98,,yearly,True,True,9,08:00:00,23:00:00,,,,,EUR,c/kWh,False,,,Standard Tariff,True,True,Standard rate 24h (37.35c/kWh); Free electricity Saturdays or Sundays 08:00–23:00. Home Electric + Weekender Post Promo rates.,https://www.electricireland.ie/switch/new-customer/price-plans?priceType=E,https://www.electricireland.ie,2026-03-11,2026-03-11,2026-04-08
Electric Ireland | Home Electric+ Weekender 5.5% | Smart Meter (SST) | post_promo,Electric Ireland,Home Electric+ Weekender 5.5%,Smart Meter (SST),post_promo,3,37.35,0.3735,free_weekend,250.77,314.98,,yearly,True,True,9,08:00:00,23:00:00,,,,,EUR,c/kWh,False,,,Standard Tariff,True,True,Standard rate 24h (37.35c/kWh); Free electricity Saturdays or Sundays 08:00–23:00. Home Electric + Weekender Post Promo rates.,https://www.electricireland.ie/switch/new-customer/price-plans?priceType=E,https://www.electricireland.ie,2026-03-11,2026-03-11,2026-04-08
Electric Ireland | Home Electric+ Weekender 5.5% | Smart Meter (SST) | post_promo,Electric Ireland,Home Electric+ Weekender 5.5%,Smart Meter (SST),post_promo,4,37.35,0.3735,free_weekend,250.77,314.98,,yearly,True,True,9,08:00:00,23:00:00,,,,,EUR,c/kWh,False,,,Standard Tariff,True,True,Standard rate 24h (37.35c/kWh); Free electricity Saturdays or Sundays 08:00–23:00. Home Electric + Weekender Post Promo rates.,https://www.electricireland.ie/switch/new-customer/price-plans?priceType=E,https://www.electricireland.ie,2026-03-11,2026-03-11,2026-04-08
Electric Ireland | Home Electric+ Weekender 5.5% | Smart Meter (SST) | post_promo,Electric Ireland,Home Electric+ Weekender 5.5%,Smart Meter (SST),post_promo,5,37.35,0.3735,free_weekend,250.77,314.98,,yearly,True,True,9,08:00:00,23:00:00,,,,,EUR,c/kWh,False,,,Standard Tariff,True,True,Standard rate 24h (37.35c/kWh); Free electricity Saturdays or Sundays 08:00–23:00. Home Electric + Weekender Post Promo rates.,https://www.electricireland.ie/switch/new-customer/price-plans?priceType=E,https://www.electricireland.ie,2026-03-11,2026-03-11,2026-04-08
Electric Ireland | Home Electric+ Weekender 5.5% | Smart Meter (SST) | post_promo,Electric Ireland,Home Electric+ Weekender 5.5%,Smart Meter (SST),post_promo,6,37.35,0.3735,free_weekend,250.77,314.98,,yearly,True,True,9,08:00:00,23:00:00,,,,,EUR,c/kWh,False,,,Standard Tariff,True,True,Standard rate 24h (37.35c/kWh); Free electricity Saturdays or Sundays 08:00–23:00. Home Electric + Weekender Post Promo rates.,https://www.electricireland.ie/switch/new-customer/price-plans?priceType=E,https://www.electricireland.ie,2026-03-11,2026-03-11,2026-04-08
Electric Ireland | Home Electric+ Weekender 5.5% | Smart Meter (SST) | post_promo,Electric Ireland,Home Electric+ Weekender 5.5%,Smart Meter (SST),post_promo,7,37.35,0.3735,free_weekend,250.77,314.98,,yearly,True,True,9,08:00:00,23:00:00,,,,,EUR,c/kWh,False,,,Standard Tariff,True,True,Standard rate 24h (37.35c/kWh); Free electricity Saturdays or Sundays 08:00–23:00. Home Electric + Weekender Post Promo rates.,https://www.electricireland.ie/switch/new-customer/price-plans?priceType=E,https://www.electricireland.ie,2026-03-11,2026-03-11,2026-04-08
